district,target,addr,date,target_number,floor,total_floor,building_state,main_use,complete_years,building_size,pattern_room,pattern_hall,pattern_health,manages,total_price,unit_price,parking_type,parking_size,parking_price
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街１５２號八樓之２,1100425,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,991130,204.37,3,2,2,有,44700000,218721,坡道平面,0,0
信義區,房地(土地+建物)+車位,臺北市信義區和平東路三段１６９號十一樓,1100519,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,970205,84.19,1,0,1,有,15020000,178406,坡道平面,38.64,0
松山區,房地(土地+建物)+車位,臺北市松山區三民路４３巷９號十一樓,1100607,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,930507,244.1,4,2,2,有,46880000,192052,坡道平面,0,0
北投區,房地(土地+建物)+車位,臺北市北投區中央北路二段３５０巷７６號十三樓,1100410,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,1040724,183.36,3,2,2,有,22800000,124346,坡道平面,0,0
信義區,房地(土地+建物),臺北市信義區虎林街６６巷２２號十四樓,1100504,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,741113,122.61,4,2,2,有,22000000,179431,,0,0
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路二段３１７巷７號十樓,1100611,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,1040630,197.4,3,2,2,有,35880000,203257,坡道平面,34.65,2800000
內湖區,房地(土地+建物)+車位,臺北市內湖區大湖山莊街１４８號三樓之１,1100504,土地1建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),住家用,931130,263.08,3,2,2,有,50500000,255102,坡道平面,84.72,5000000
中正區,房地(土地+建物),臺北市中正區門街１２９號五樓之１,1100418,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,990825,113.06,2,2,1,有,20500000,181320,,0,0
中正區,房地(土地+建物),臺北市中正區開封街一段４８號五樓之１４,1100616,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,961025,51.13,1,1,1,有,11000000,215138,,0,0
文山區,房地(土地+建物)+車位,臺北市文山區羅斯福路六段２８５號五樓,1100305,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,990930,130.75,3,2,1,有,23900000,182806,升降平面,0,0
萬華區,房地(土地+建物)+車位,臺北市萬華區中華路二段３６４巷２６號五樓之１,1100424,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,1010625,174.87,3,2,2,有,29000000,165837,坡道平面,0,2500000
大安區,房地(土地+建物)+車位,臺北市大安區基隆路二段１８８號五樓之２,1100530,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,980109,49,1,1,1,有,12400000,253061,塔式車位,13.15,0
中山區,房地(土地+建物),臺北市中山區長春路２８號六樓之７,1100517,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,990212,94.14,2,1,1,有,22000000,233694,,0,0
信義區,房地(土地+建物),臺北市信義區松德路２５巷１４號四樓,1100515,土地2建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,740620,119.44,3,2,2,有,26700000,223543,,0,0
中山區,房地(土地+建物),臺北市中山區錦州街３０巷１１號九樓之４,1100517,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,680613,22.94,1,0,1,有,4200000,183086,,0,0
中山區,房地(土地+建物),臺北市中山區農安街３２號十樓之１２、十樓之１３,1100521,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,680420,73.44,2,2,1,有,13500000,183824,,0,0
中山區,房地(土地+建物)+車位,臺北市中山區德惠街６５號十樓,1100509,土地2建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,900926,211.61,4,2,2,有,37380000,199965,坡道平面,39.68,3000000
中山區,房地(土地+建物),臺北市中山區錦州街３０巷１１號六樓之２０,1100603,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,680613,27.97,1,1,1,有,5250000,187701,,0,0
士林區,房地(土地+建物)+車位,臺北市士林區天母東路８號二十五樓,1100522,土地2建物1車位4,二十五層,三十八層,住宅大樓(11層含以上有電梯),住家用,1050920,694.84,0,0,0,有,270000000,439463,坡道平面,105.94,11200000
萬華區,房地(土地+建物),臺北市萬華區大理街５６號,1100604,土地1建物1車位0,三層,三層,透天厝,住家用,,35.24,4,2,3,無,5500000,156073,,0,0
信義區,房地(土地+建物),臺北市信義區永吉路１２０巷２７弄２１號,1100228,土地1建物1車位0,三層,三層,透天厝,住家用,520601,58.83,3,1,2,無,13000000,220976,,0,0
文山區,房地(土地+建物),臺北市文山區福興路８２巷５弄７號,1100516,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,720905,85.7,2,2,1,無,11000000,128355,,0,0
中山區,房地(土地+建物),臺北市中山區民生西路４５巷９弄６號,1100615,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,680608,9.38,1,1,1,無,910000,97015,,0,0
南港區,房地(土地+建物),臺北市南港區研究院路二段２１３巷１號,1100612,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,700328,100.69,6,0,6,無,13000000,129109,,0,0
大安區,房地(土地+建物),臺北市大安區羅斯福路三段２６９巷２３號,1091116,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,750725,92.58,2,3,2,無,28200000,304601,,0,0
文山區,房地(土地+建物),臺北市文山區萬慶街４７號,1100320,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,781102,158.15,3,2,2,無,25000000,158078,,0,0
內湖區,房地(土地+建物),臺北市內湖區環山路二段１０９巷３弄１７號二樓,1100521,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,780421,124.19,3,2,2,無,16500000,132861,,0,0
中山區,房地(土地+建物),臺北市中山區林森北路８５巷８５號二樓,1100522,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,680731,153.02,2,2,2,無,24000000,156842,,0,0
大安區,房地(土地+建物),臺北市大安區富陽街１３８號二樓,1100505,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,96.8,3,2,2,無,15500000,160124,,0,0
文山區,房地(土地+建物),臺北市文山區木柵路四段１５９巷１７０弄１之１號二樓,1100605,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,700203,107.56,3,2,2,無,12500000,116214,,0,0
文山區,房地(土地+建物),臺北市文山區木柵路四段１５９巷１７０弄３號二樓,1100604,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,700203,88.63,3,2,1,無,8000000,90263,,0,0
文山區,房地(土地+建物),臺北市文山區溪口街８５巷７弄４號二樓,1100624,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,700113,93.74,4,2,2,無,14880000,158737,,0,0
萬華區,房地(土地+建物),臺北市萬華區雙和街７８號二樓,1100513,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,640508,31.44,1,1,1,無,5000000,159033,,0,0
大安區,房地(土地+建物),臺北市大安區安居街８９號二樓,1100531,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,37.63,1,1,1,無,8000000,212596,,0,0
大同區,房地(土地+建物),臺北市大同區延平北路二段２４７巷３之１號三樓,1100622,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,670204,18.3,3,1,1,無,1450000,79235,,0,0
內湖區,房地(土地+建物),臺北市內湖區康寧路三段２６５巷４５號三樓,1100417,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,750401,118.77,3,2,2,無,16000000,134714,,0,0
松山區,房地(土地+建物),臺北市松山區光復南路６６巷４號三樓,1100624,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,721110,78.82,2,1,1,無,19000000,241056,,0,0
松山區,房地(土地+建物),臺北市松山區延壽街４０２巷２弄８號三樓,1100529,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,,99.77,3,2,1,無,22000000,220507,,0,0
萬華區,房地(土地+建物),臺北市萬華區和平西路三段３０２巷２號三樓,1100420,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,610717,99.6,3,2,1,無,8800000,88353,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路三段１８５巷１弄６號三樓,1100520,土地7建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,720823,92.7,3,1,2,有,5000000,53937,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路三段１８５巷１１弄１０號三樓,1100317,土地7建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,720823,82.76,3,2,2,無,8400000,101498,,0,0
南港區,房地(土地+建物),臺北市南港區玉成街２３９號三樓,1100530,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,661104,104.21,3,2,2,無,18750000,179925,,0,0
大安區,房地(土地+建物),臺北市大安區和平東路二段１１８巷４弄２８號三樓,1100515,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,,99.63,3,2,2,有,26800000,268995,,0,0
文山區,房地(土地+建物)+車位,臺北市文山區萬利街６０號三樓,1100529,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,800129,186.08,3,2,2,有,21200000,113929,坡道平面,0,0
北投區,房地(土地+建物)+車位,臺北市北投區稻香路１７０號三樓,1100429,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,1060815,274.51,4,2,3,有,34700000,130388,坡道平面,23.72,2000000
信義區,房地(土地+建物),臺北市信義區吳興街２８４巷２４弄７２之１號五樓,1100522,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,670708,59.82,2,2,1,無,9800000,163825,,0,0
北投區,房地(土地+建物),臺北市北投區光明路２６８號五樓,1100516,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,740926,50.56,2,1,1,有,5600000,110759,,0,0
中山區,房地(土地+建物),臺北市中山區龍江路３９７巷４２號五樓,1100528,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,670712,111.25,3,2,2,無,18200000,163596,,0,0
萬華區,房地(土地+建物),臺北市萬華區環河南路二段２８０巷３１號五樓,1100523,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,721227,118.61,3,2,2,無,11750000,99064,,0,0
內湖區,房地(土地+建物),臺北市內湖區金龍路９１號五樓,1100411,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,680717,78.53,2,1,1,無,12450000,158538,,0,0
南港區,房地(土地+建物),臺北市南港區研究院路二段１８２巷７９弄４號五樓,1100417,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,731029,101.82,4,2,2,有,12600000,123748,,0,0
士林區,房地(土地+建物),臺北市士林區忠誠路二段４０巷１４弄９號五樓,1100526,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,680817,112.48,2,1,1,無,17000000,151138,,0,0
北投區,房地(土地+建物),臺北市北投區致遠一路二段５７巷１４之１號五樓,1100514,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,710831,97.35,3,2,1,無,13500000,138675,,0,0
大安區,房地(土地+建物),臺北市大安區建國南路一段２８６巷４４號五樓,1100531,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,710609,85.44,3,2,2,無,20200000,236423,,0,0
士林區,房地(土地+建物),臺北市士林區中山北路六段２７７巷４弄１２號五樓,1100619,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,721019,129.09,3,2,2,無,18700000,144860,,0,0
萬華區,房地(土地+建物),臺北市萬華區青年路１６８巷４９弄６號五樓,1100619,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,640523,38.37,2,1,1,無,5000000,130310,,0,0
北投區,房地(土地+建物),臺北市北投區大業路４８２號五樓,1100222,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,680726,103.43,3,2,1,無,9000000,87015,,0,0
信義區,房地(土地+建物),臺北市信義區忠孝東路五段７９０巷６１弄２號五樓,1100404,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,,103.52,3,2,1,無,15360000,148377,,0,0
大同區,房地(土地+建物),臺北市大同區萬全街２９之４號,1100423,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,,85.83,3,2,1,無,17000000,198066,,0,0
松山區,房地(土地+建物),臺北市松山區光復南路４６巷２號五樓,1100208,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,701230,118.75,5,4,3,無,20680000,174147,,0,0
中山區,房地(土地+建物),臺北市中山區建國北路三段２２巷１７號五樓,1100606,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,811007,42.81,1,1,1,無,6080000,142023,,0,0
大安區,房地(土地+建物),臺北市大安區臨江街１１８巷１弄７號五樓,1100509,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,,38.2,1,1,1,無,8500000,222513,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路一段７２１號五樓,1100317,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,690415,97.12,3,2,2,無,13600000,140033,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路四段１９５巷１３號五樓,1100614,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,700521,132.64,3,2,2,無,13200000,99517,,0,0
文山區,房地(土地+建物),臺北市文山區萬盛街５０之１號五樓,1100505,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,701204,100.87,3,2,1,無,13000000,128879,,0,0
信義區,房地(土地+建物),臺北市信義區吳興街２８４巷２４弄７０號五樓,1100522,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,670708,63.5,5,3,2,無,11500000,181102,,0,0
內湖區,房地(土地+建物),臺北市內湖區成功路四段３２４巷１弄１號五樓,1100508,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,730109,44.91,3,2,2,無,5640000,125585,,0,0
內湖區,房地(土地+建物),臺北市內湖區成功路四段３２４巷１弄１號五樓,1100508,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,730109,44.91,3,2,2,無,5680000,126475,,0,0
文山區,房地(土地+建物)+車位,臺北市文山區政大一街２５１號五樓,1100512,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,1031113,124.46,2,2,1,有,16900000,165809,坡道平面,33.09,1750000
北投區,房地(土地+建物)+車位,臺北市北投區奇岩路１４之１號五樓,1100601,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,1011023,141.16,0,0,0,有,13600000,112720,坡道平面,38.25,2000000
中山區,房地(土地+建物)+車位,臺北市中山區長安東路一段５６巷７弄２８號五樓,1100422,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,1050825,71.8,1,1,1,有,15250000,212396,塔式車位,11.38,0
內湖區,房地(土地+建物),臺北市內湖區民權東路六段４７巷１８弄４號四樓,1100531,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,721122,88.32,3,2,2,無,13000000,147192,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路一段２８５巷６５弄２３號四樓,1100526,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,701214,106.76,4,2,2,無,17900000,167666,,0,0
信義區,房地(土地+建物),臺北市信義區信義路六段７６巷８弄３６號四樓,1100512,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,771006,123.55,2,2,2,無,19550000,158236,,0,0
南港區,房地(土地+建物),臺北市南港區南港路一段２８１號四樓,1100502,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,720319,86.52,2,2,1,無,16200000,187240,,0,0
松山區,房地(土地+建物),臺北市松山區民生東路五段１３７巷４弄１１號四樓,1100315,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,670701,139.28,4,2,2,無,26450000,189905,,0,0
北投區,房地(土地+建物),臺北市北投區大業路２８０巷９弄３之１號四樓,1100422,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,680309,91.89,3,1,2,無,4223000,45957,,0,0
士林區,房地(土地+建物),臺北市士林區福港街２２４巷１２號四樓,1100531,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,670301,83.25,3,2,1,無,12280000,147508,,0,0
士林區,房地(土地+建物),臺北市士林區華聲街３４號四樓,1100605,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,680724,66.72,2,2,2,無,10400000,155875,,0,0
士林區,房地(土地+建物),臺北市士林區中山北路六段２巷２３弄１９號四樓,1100508,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,730524,121.74,3,2,2,有,22500000,184820,,0,0
大安區,房地(土地+建物),臺北市大安區臨江街１１８巷１弄７號四樓,1100530,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,38.2,1,1,1,無,7380000,193194,,0,0
萬華區,房地(土地+建物),臺北市萬華區德昌街２７４號四樓,1100409,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,700223,152.93,3,2,2,無,16880000,110377,,0,0
大安區,房地(土地+建物),臺北市大安區通化街１１２號四樓,1100601,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,40.78,1,1,1,無,10180000,249632,,0,0
大安區,房地(土地+建物),臺北市大安區安居街８４巷１７號四樓,1100513,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,691120,104.21,3,2,2,無,17800000,170809,,0,0
文山區,房地(土地+建物)+車位,臺北市文山區木柵路四段９巷２３號,1100318,土地2建物1車位1,一層,六層,華廈(10層含以下有電梯),住家用,870815,172.12,5,2,2,有,27400000,159191,一樓平面,0,0
信義區,房地(土地+建物)+車位,臺北市信義區和平東路三段３９１巷２０弄４７號,1100501,土地1建物1車位1,三層,六層,公寓(5樓含以下無電梯),住家用,880906,236.26,5,2,3,有,34100000,144333,坡道平面,26.96,0
中山區,房地(土地+建物)+車位,臺北市中山區松江路１８８巷２號二樓之１,1100606,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,1050226,76.82,1,1,1,有,19300000,248921,塔式車位,7.32,2000000
大安區,房地(土地+建物),臺北市大安區羅斯福路三段２６９巷１５號三樓之１,1100428,土地2建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,1081107,38.72,1,1,1,有,11600000,299587,,0,0
大安區,房地(土地+建物),臺北市大安區永康街３０號四樓,1100502,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,971023,105.2,3,2,1,無,35580000,338213,,0,0
內湖區,房地(土地+建物),臺北市內湖區環山路一段２４巷３６號四樓,1100531,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,850805,44.21,1,2,1,有,10000000,226193,,0,0
內湖區,房地(土地+建物),臺北市內湖區環山路二段５３巷６弄２２號,1100409,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,700827,76.14,3,2,1,無,11275000,148082,,0,0
北投區,房地(土地+建物),臺北市北投區新興路７８巷１６號,1100531,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,690214,72.36,3,2,1,無,10200000,140962,,0,0
南港區,房地(土地+建物),臺北市南港區成福路１４９巷８號,1100523,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,670626,96.37,1,2,1,無,16580000,172045,,0,0
士林區,房地(土地+建物),臺北市士林區中社路一段１１巷８７號,1100501,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,640801,69.66,2,2,1,無,8580000,123170,,0,0
北投區,房地(土地+建物),臺北市北投區尊賢街３０２巷２３號二樓,1100411,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,641105,110.6,3,2,2,無,16550000,149638,,0,0
士林區,房地(土地+建物),臺北市士林區中山北路六段４５０巷１１號二樓,1100501,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,660413,140.22,4,2,2,無,18610000,132720,,0,0
大安區,房地(土地+建物),臺北市大安區臥龍街１９３號二樓,1100516,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,660517,88.43,3,1,1,無,15500000,175280,,0,0
信義區,房地(土地+建物),臺北市信義區忠孝東路五段７９０巷７０弄１６號二樓,1100416,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,24.83,3,2,1,無,4333333,174520,,0,0
信義區,房地(土地+建物),臺北市信義區忠孝東路五段７９０巷７０弄１６號二樓,1100416,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,49.66,3,2,1,無,8666666,174520,,0,0
士林區,房地(土地+建物),臺北市士林區社中街４４４號二樓,1100426,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,661020,76.96,3,1,1,無,9500000,123441,,0,0
內湖區,房地(土地+建物),臺北市內湖區麗山街５８號二樓,1100617,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,691024,95.56,3,2,1,無,16000000,167434,,0,0
士林區,房地(土地+建物),臺北市士林區文昌路１６９巷３７號二樓,1100601,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,621226,106.51,3,2,2,無,17250000,161957,,0,0
士林區,房地(土地+建物),臺北市士林區中山北路七段３８巷１２弄１號二樓,1100526,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,670330,109.69,3,2,2,無,20000000,182332,,0,0
士林區,房地(土地+建物),臺北市士林區雨聲街４巷５號二樓,1100307,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,660915,97.5,3,2,1,無,16000000,164103,,0,0
中山區,房地(土地+建物),臺北市中山區吉林路４６１巷２號二樓,1100610,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,601228,100.24,3,2,1,無,15000000,149641,,0,0
中正區,房地(土地+建物),臺北市中正區新生南路一段５８巷１１號二樓,1100419,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,720527,169.84,4,2,2,無,42000000,247292,,0,0
士林區,房地(土地+建物)+車位,臺北市士林區天母北路９巷１號二樓,1100523,土地1建物1車位1,二層,四層,華廈(10層含以下有電梯),住家用,1050526,84.17,1,1,1,有,18000000,213853,坡道機械,0,0
萬華區,房地(土地+建物),臺北市萬華區華西街２９巷２２號三樓,1100108,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,630218,82.27,3,0,3,無,7800000,94810,,0,0
士林區,房地(土地+建物),臺北市士林區中山北路七段８２巷１０弄４０號三樓,1100515,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,661208,88.8,2,2,1,無,16560000,186486,,0,0
中正區,房地(土地+建物),臺北市中正區忠孝東路一段４９巷５號三樓,1100314,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,651215,88.46,3,2,1,無,17900000,202351,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路四段２９巷３弄１７號三樓,1100517,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,680914,123.45,7,0,7,無,14200000,115026,,0,0
萬華區,房地(土地+建物),臺北市萬華區萬大路４８６巷４６弄６號三樓,1100523,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,601001,86.2,3,2,1,無,9000000,104408,,0,0
文山區,房地(土地+建物),臺北市文山區景興路９６巷４１號三樓,1100225,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,561130,105.95,2,2,2,無,16400000,154790,,0,0
中山區,房地(土地+建物),臺北市中山區長春路９９號,1100505,土地1建物2車位0,三層,四層,公寓(5樓含以下無電梯),住家用,580911,191.98,6,3,2,無,42450000,221117,,0,0
萬華區,房地(土地+建物),臺北市萬華區興寧街６６巷２弄２號,1100512,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,660201,77.46,3,0,1,無,10000000,129099,,0,0
中山區,房地(土地+建物),臺北市中山區中山北路二段１１５巷３８號三樓,1100527,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,620903,86.39,0,1,1,無,13500000,156268,,0,0
大同區,房地(土地+建物),臺北市大同區延平北路四段１５７之４號三樓,1100525,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,640620,119.37,4,2,2,無,12300000,103041,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路四段１４５巷３０號三樓,1100505,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,110.5,3,2,2,無,13200000,119457,,0,0
松山區,房地(土地+建物),臺北市松山區南京東路四段１２０巷１９弄１４號三樓,1100601,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,92.66,3,2,2,無,20800000,224477,,0,0
內湖區,房地(土地+建物)+車位,臺北市內湖區大湖山莊街１６８巷３０號三樓,1100321,土地1建物1車位1,三層,四層,華廈(10層含以下有電梯),住家用,850823,110.29,4,2,2,有,19300000,174993,坡道機械,0,1800000
信義區,房地(土地+建物),臺北市信義區和平東路三段５０９巷２７號三樓,1100426,土地5建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,80,3,1,1,無,5200000,65000,,0,0
