district,target,addr,date,target_number,floor,total_floor,building_state,main_use,complete_years,building_size,pattern_room,pattern_hall,pattern_health,manages,total_price,unit_price,parking_type,parking_size,parking_price
文山區,房地(土地+建物),臺北市文山區木新路三段７４巷８弄４號二樓,1090206,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,112.64,3,2,2,無,13600000,120739,,0,0
萬華區,房地(土地+建物),臺北市萬華區萬大路１８７巷１弄１２號二樓,1090211,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,640508,31.18,2,1,1,無,2750000,88198,,0,0
萬華區,房地(土地+建物),臺北市萬華區萬大路１８７巷１弄１０號二樓,1090211,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,640508,36.77,2,1,1,無,3250000,88387,,0,0
中山區,房地(土地+建物),臺北市中山區新生北路二段１４１巷２５號二樓,1090121,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,550916,90.13,2,1,1,無,14170000,157217,,0,0
北投區,房地(土地+建物),臺北市北投區中和街新建巷6號2樓,1090205,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,491022,70.92,3,2,2,無,8880000,125212,,0,0
北投區,房地(土地+建物),臺北市北投區承德路七段１８８巷１０號二樓,1090203,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,631008,97.01,3,2,2,無,12000000,123699,,0,0
中山區,房地(土地+建物),臺北市中山區新生北路二段１４１巷２６號２樓,1081211,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,550916,82.39,3,2,1,無,13200000,160214,,0,0
松山區,房地(土地+建物),臺北市松山區八德路三段１５８巷７弄１０號２樓,1081123,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,710520,91.01,3,2,2,無,19520000,214482,,0,0
文山區,房地(土地+建物),臺北市文山區木新路二段７９巷１２弄８號二樓,1081129,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,720607,117.12,3,1,2,無,12200000,104167,,0,0
文山區,房地(土地+建物),臺北市文山區溪口街36巷3號2樓,1090204,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,78.26,2,2,1,無,11100000,141835,,0,0
內湖區,房地(土地+建物),臺北市內湖區金湖路４６巷１３號二樓,1090109,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,701224,98.62,3,2,1,無,13180000,133644,,0,0
內湖區,房地(土地+建物),臺北市內湖區康樂街１１１巷８號二樓,1090119,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,731022,90.81,3,2,1,無,12000000,132144,,0,0
北投區,房地(土地+建物),臺北市北投區磺港路８２號二樓,1090114,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,601001,100.22,2,1,1,無,11371000,113460,,0,0
大安區,房地(土地+建物),臺北市大安區和平東路二段76巷23弄7之11號,1090110,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,600629,61.25,2,1,1,無,14500000,236735,,0,0
內湖區,房地(土地+建物),臺北市內湖區環山路一段５９巷９號二樓,1090210,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,670224,74.95,3,1,1,無,10000000,133422,,0,0
中山區,房地(土地+建物),臺北市中山區松江路４０２巷８弄１１號二樓,1090213,土地2建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,570506,65.73,3,1,1,無,10400000,158223,,0,0
文山區,房地(土地+建物),臺北市文山區秀明路二段２４巷２之３號二樓,1090122,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,720802,79.35,3,0,3,無,9320000,117454,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路三段207巷17弄4號二樓,1090131,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,710225,72.13,2,1,1,有,7000000,97047,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路四段58巷27號2樓,1090120,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,660804,89.32,3,2,1,無,11480000,128527,,0,0
信義區,房地(土地+建物),臺北市信義區吳興街600巷72弄8號2樓,1090110,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,760205,88.09,3,2,2,無,11500000,130548,,0,0
信義區,房地(土地+建物),臺北市信義區福德街２６８巷３０弄１８號２樓,1090218,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,97.92,2,2,1,無,16500000,168505,,0,0
內湖區,房地(土地+建物),臺北市內湖區麗山街６２巷１１弄４號二樓,1090118,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,661209,46.32,3,2,1,無,6250000,134931,,0,0
中正區,房地(土地+建物),臺北市中正區同安街７２巷６之１號二樓,1090217,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,611017,83.04,2,2,1,無,13550000,163174,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路三段３３７號二樓,1090304,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,690130,34.19,3,2,2,無,3700000,108219,,0,0
信義區,房地(土地+建物),臺北市信義區吳興街３２０巷６之５號二樓,1090213,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,740518,99.42,3,2,2,無,13500000,135788,,0,0
萬華區,房地(土地+建物),臺北市萬華區環河南路二段１９８巷１０號二樓,1090225,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,570919,29.2,2,1,1,無,2200000,75342,,0,0
內湖區,房地(土地+建物),臺北市內湖區康樂街118號二樓,1081230,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,780505,158.09,3,2,1,無,11000000,69581,,0,0
松山區,房地(土地+建物),臺北市松山區八德路三段74巷93號2樓,1090217,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,750702,110.74,2,2,2,有,22000000,198664,,0,0
萬華區,房地(土地+建物),臺北市萬華區內江街１４４之２號,1090114,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,77.15,1,1,1,無,7390000,95787,,0,0
文山區,房地(土地+建物),臺北市文山區辛亥路七段69巷24號二樓,1090216,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,99.21,3,2,1,無,11900000,119948,,0,0
文山區,房地(土地+建物),臺北市文山區福興路82巷10號2樓,1090117,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,720905,98.51,3,2,2,無,10500000,106588,,0,0
信義區,房地(土地+建物),臺北市信義區永吉路１８０巷６６弄２４號２樓,1090214,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,680529,103.02,4,2,2,無,21188800,205677,,0,0
北投區,房地(土地+建物),臺北市北投區中和街５０７巷６弄４號２樓,1090121,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,640221,88.18,3,2,2,無,9800000,111136,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路三段３２９巷６號２樓,1090216,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,740111,75.63,2,2,1,無,9500000,125612,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路三段３２９巷１０弄４號２樓,1090209,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,740111,100.61,3,2,2,無,12800000,127224,,0,0
北投區,房地(土地+建物),臺北市北投區崇仁路一段８０巷１號二樓,1090306,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,700417,107.1,3,2,2,無,16000000,149393,,0,0
內湖區,房地(土地+建物),臺北市內湖區成功路二段２７３巷７之１號二樓,1090204,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,690704,100.39,3,2,1,無,9620000,95826,,0,0
中山區,房地(土地+建物),臺北市中山區龍江路３５６巷４８號二樓,1090218,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,670510,101.02,3,1,1,無,7000000,69293,,0,0
內湖區,房地(土地+建物),臺北市內湖區星雲街33巷25弄2號二樓,1090110,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,770613,165.84,4,2,2,無,23500000,141703,,0,0
士林區,房地(土地+建物),臺北市士林區天母北路２８巷２３號２樓,1090202,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,680706,102.52,3,2,2,無,14080000,137339,,0,0
中山區,房地(土地+建物),臺北市中山區龍江路１６６號二樓,1090302,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,591221,77.17,3,2,1,無,14720000,190748,,0,0
萬華區,房地(土地+建物),臺北市萬華區青年路１６８巷２９號二樓之２,1090212,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,37.41,2,1,2,無,5000000,133654,,0,0
內湖區,房地(土地+建物),臺北市內湖區康樂街131巷2弄17號二樓,1090306,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,771212,123.19,3,2,2,無,14000000,113655,,0,0
士林區,房地(土地+建物),臺北市士林區德行東路190巷6弄2號2樓,1090102,土地4建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,670404,99.12,3,2,1,無,17160000,173123,,0,0
士林區,房地(土地+建物),臺北市士林區福港街244巷18弄17號2樓,1090119,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,670801,111.5,3,2,1,無,15800000,141704,,0,0
士林區,房地(土地+建物),臺北市士林區承德路四段６巷３１號二樓,1090323,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,641121,10.23,3,2,2,無,1700000,166178,,0,0
大同區,房地(土地+建物),臺北市大同區承德路三段143巷15號二樓,1090227,土地2建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,570224,75.84,3,1,1,無,13100000,172732,,0,0
萬華區,房地(土地+建物),臺北市萬華區長泰街３１６巷１６號二樓,1081208,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,620220,51.09,2,1,1,無,4015000,78587,,0,0
中正區,房地(土地+建物),臺北市中正區汀州路三段１０４巷６９號二樓,1090206,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,53.39,3,2,1,無,5000000,93650,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路四段２９巷２弄１１號二樓,1090220,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,89.65,3,2,1,無,4550000,50753,,0,0
萬華區,房地(土地+建物),臺北市萬華區西園路二段320巷36弄31號2樓,1090307,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,601012,30.41,1,2,1,無,3690000,121342,,0,0
萬華區,房地(土地+建物),臺北市萬華區長泰街２８２巷１１弄１２號二樓,1090225,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,74.28,3,2,1,無,4000000,53850,,0,0
內湖區,房地(土地+建物),臺北市內湖區陽光街１６１巷２弄３號二樓,1090119,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,720629,86.19,3,2,2,有,12750000,147929,,0,0
大安區,房地(土地+建物),臺北市大安區市民大道四段26號2樓,1090223,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,660326,60.66,2,1,1,無,13500000,222552,,0,0
北投區,房地(土地+建物),臺北市北投區東華街一段３８６號二樓,1090215,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,660322,124.94,3,2,2,無,8900000,71234,,0,0
大安區,房地(土地+建物),臺北市大安區臥龍街195巷35號2樓,1090201,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,660415,80.26,2,2,1,無,14250000,177548,,0,0
士林區,房地(土地+建物),臺北市士林區承德路四段6巷10號2樓,1090229,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,680920,79.21,2,2,1,無,11380000,143669,,0,0
士林區,房地(土地+建物),臺北市士林區大南路２８７號二樓,1081231,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,590213,98.03,3,2,2,無,15000000,153014,,0,0
內湖區,房地(土地+建物),臺北市內湖區環山路二段５３巷５弄１３號二樓,1090304,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,760714,117.67,3,2,2,無,18000000,152970,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路二段２６３巷１１號二樓,1090114,土地4建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,661206,102.79,3,1,1,無,15000000,145929,,0,0
文山區,房地(土地+建物),臺北市文山區景福街２６５巷５號二樓,1090228,土地11建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,691202,90.77,3,2,1,無,12200000,134406,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路三段１８５巷１１弄１５號二樓,1090211,土地7建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,720823,82.76,3,2,1,無,8680000,104882,,0,0
大同區,房地(土地+建物),臺北市大同區環河北路二段381號2樓,1090302,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,700805,94.71,3,2,1,無,9600000,101362,,0,0
信義區,房地(土地+建物),臺北市信義區林口街１０巷１１號二樓,1090224,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,590123,75.21,3,2,2,無,14800000,196782,,0,0
北投區,房地(土地+建物),臺北市北投區石牌路二段３１５巷３４弄４號二樓,1090304,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,751027,52.09,3,2,2,無,2267722,43543,,0,0
大安區,房地(土地+建物),臺北市大安區通化街39巷5號2樓,1090223,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,791206,57.27,2,1,1,無,11080000,193470,,0,0
大安區,房地(土地+建物),臺北市大安區光復南路346巷50號2樓,1090316,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,681117,15.71,1,1,1,無,4400000,280076,,0,0
士林區,房地(土地+建物),臺北市士林區通河街１１１號二樓,1090310,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,117.02,4,2,2,無,13000000,111092,,0,0
信義區,房地(土地+建物),臺北市信義區信義路五段150巷342弄77號2樓,1090211,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,102.64,3,2,2,無,16680000,162510,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路三段３２９巷１０弄１４號二樓,1090225,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,740111,99.48,3,2,2,無,8640000,86852,,0,0
內湖區,房地(土地+建物),臺北市內湖區大湖山莊街１６９巷１０號二樓,1090307,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,760616,99.58,3,2,2,無,15880000,159470,,0,0
中山區,房地(土地+建物),臺北市中山區錦州街４２７號二樓,1081204,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,580118,97.13,3,1,2,無,16800000,172964,,0,0
文山區,房地(土地+建物),臺北市文山區福興路4巷15弄21號2樓,1090222,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,91.12,3,2,1,無,9500000,104258,,0,0
北投區,房地(土地+建物),臺北市北投區大同街210號2樓,1081221,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,671027,65.31,2,1,1,無,8000000,122493,,0,0
大安區,房地(土地+建物),臺北市大安區四維路５２巷５號２樓,1090122,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,610730,158.5,4,2,2,無,40000000,252366,,0,0
信義區,房地(土地+建物),臺北市信義區松山路６５６巷２９號二樓,1090222,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,96.25,3,2,2,無,8500000,88312,,0,0
松山區,房地(土地+建物),臺北市松山區民生東路三段１３０巷１８弄１２號二樓,1090308,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,641127,39.06,1,1,1,無,8500000,217614,,0,0
文山區,房地(土地+建物),臺北市文山區景仁街77巷3弄1號2樓,1090216,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,88.27,3,2,1,無,13000000,147275,,0,0
文山區,房地(土地+建物),臺北市文山區萬壽路６２之２號二樓,1090214,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,961023,33.65,1,0,1,無,3670000,109064,,0,0
士林區,房地(土地+建物),臺北市士林區至誠路二段２９之１號二樓,1090307,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,710719,115.07,3,2,2,無,15500000,134701,,0,0
北投區,房地(土地+建物),臺北市北投區中央北路四段１８巷１３號二樓,1090216,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,680919,80.8,3,2,2,無,8850000,109530,,0,0
北投區,房地(土地+建物),臺北市北投區西安街一段293巷17號2樓,1090229,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,620127,87.14,3,2,1,無,12120000,139087,,0,0
士林區,房地(土地+建物),臺北市士林區士東路２６６巷３弄１５號二樓,1090217,土地5建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,690429,58.55,3,1,2,無,5380000,91887,,0,0
信義區,房地(土地+建物),臺北市信義區基隆路一段１４７巷５弄４０號二樓,1090216,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,720630,85.34,3,2,1,無,18200000,213265,,0,0
內湖區,房地(土地+建物),臺北市內湖區成功路四段１８２巷8弄１0號2樓,1090225,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,720709,97.13,3,1,2,無,12000000,123546,,0,0
萬華區,房地(土地+建物),臺北市萬華區萬大路４２３巷６３弄１８號二樓,1090309,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,731203,100.81,3,2,1,無,13800000,136891,,0,0
中正區,房地(土地+建物),臺北市中正區晉江街４６巷１０號二樓,1090317,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,93.48,3,2,1,無,15660000,167522,,0,0
大同區,房地(土地+建物),臺北市大同區哈密街５９巷３８弄２４號二樓,1090319,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,591218,49.42,3,1,1,無,6850000,138608,,0,0
松山區,房地(土地+建物),臺北市松山區市民大道四段１４７號二樓,1090115,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,47.18,2,2,2,無,8670000,183764,,0,0
北投區,房地(土地+建物),臺北市北投區懷德街98巷12號2樓,1090215,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,611120,66.42,2,2,1,無,10500000,158085,,0,0
內湖區,房地(土地+建物),臺北市內湖區成功路四段２００巷７號２樓,1090227,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,730323,105.85,3,2,2,無,15250000,144072,,0,0
北投區,房地(土地+建物),臺北市北投區中和街493巷1弄7號2樓,1090229,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,690530,130.24,4,2,2,無,10600000,81388,,0,0
文山區,房地(土地+建物),臺北市文山區木柵路一段３２８號二樓,1090115,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,570320,64.21,2,1,1,無,5200000,80984,,0,0
中山區,房地(土地+建物),臺北市中山區雙城街47之1號2樓,1090314,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,591210,80.47,3,2,1,無,13500000,167764,,0,0
大同區,房地(土地+建物),臺北市大同區哈密街５９巷１８弄４６號二樓,1090214,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,650421,68.81,3,2,1,無,5000000,72664,,0,0
士林區,房地(土地+建物),臺北市士林區通河東街二段１２號二樓,1090131,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,631211,152.77,4,2,2,有,8300000,54330,,0,0
內湖區,房地(土地+建物),臺北市內湖區康寧路三段２１９巷６號２樓,1090206,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,740923,112.17,3,2,2,無,14880000,132656,,0,0
大同區,房地(土地+建物),臺北市大同區承德路三段９９巷１４號２樓,1090229,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,640114,123.11,3,2,2,無,18000000,146211,,0,0
士林區,房地(土地+建物),臺北市士林區葫東街33號2樓,1090314,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,621029,70.27,2,1,1,無,8300000,118116,,0,0
中山區,房地(土地+建物),臺北市中山區北安路５５１巷１８號二樓,1090306,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,640616,48.61,2,1,2,無,6000000,123431,,0,0
大同區,房地(土地+建物),臺北市大同區貴德街４６巷６號二樓,1090302,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,730120,65.02,2,1,1,無,8200000,126115,,0,0
萬華區,房地(土地+建物),臺北市萬華區長泰街７３巷２之３號二樓,1090310,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,660118,78.65,0,0,0,無,9060000,115194,,0,0
文山區,房地(土地+建物),臺北市文山區新光路一段１４６號二樓,1090309,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,700805,87.47,2,2,2,無,10000000,114325,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路一段２８５巷６５弄５８號２樓,1090228,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,740902,77.25,3,2,1,無,12500000,161812,,0,0
大安區,房地(土地+建物),臺北市大安區忠孝東路三段２４８巷７弄８號二樓,1090227,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,710313,121.91,3,2,1,無,26000000,213272,,0,0
北投區,房地(土地+建物),臺北市北投區大度路三段３０１巷３３號二樓,1090310,土地3建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,580701,50.3,1,1,1,無,7650000,152087,,0,0
內湖區,房地(土地+建物),臺北市內湖區陽光街９２巷１４弄４號二樓,1090314,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,711224,79.02,2,2,2,無,12000000,151860,,0,0
文山區,房地(土地+建物),臺北市文山區福興路78巷20弄26之6號2樓,1090223,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,721006,104.59,3,2,2,無,8820000,84329,,0,0
內湖區,房地(土地+建物),臺北市內湖區成功路二段426巷22號2樓,1090310,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,700925,103.48,3,2,2,有,10700000,103402,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路二段２６３巷２０號二樓,1090311,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,661217,98.17,4,1,1,無,14800000,150759,,0,0
南港區,房地(土地+建物),臺北市南港區玉成街52巷2弄10號二樓,1090116,土地5建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,92.23,3,2,2,無,11386800,123461,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路四段１０９巷９８號２樓,1090322,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,710226,106.69,3,2,2,無,12100000,113413,,0,0
信義區,房地(土地+建物),臺北市信義區林口街２０號２樓,1090110,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,660106,86.21,3,2,1,無,8000000,92797,,0,0
中山區,房地(土地+建物),臺北市中山區遼寧街201巷8號2樓,1090327,土地2建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,,48.2,2,1,1,無,19500000,404564,,0,0
文山區,房地(土地+建物),臺北市文山區木新路二段１６１巷６弄２號二樓之１,1090325,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,730917,207.55,4,2,2,無,21750000,104794,,0,0
中山區,房地(土地+建物),臺北市中山區大直街59號2樓,1090309,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,660903,137.44,4,2,2,無,26580000,193393,,0,0
文山區,房地(土地+建物),臺北市文山區興隆路三段２０７巷１６弄１０號２樓,1090311,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,730830,92.4,2,2,1,有,9080000,98268,,0,0
士林區,房地(土地+建物),臺北市士林區社子街１１２巷５弄５號二樓,1090227,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,621225,66.12,3,2,2,無,4950000,74864,,0,0
北投區,房地(土地+建物),臺北市北投區大度路三段３０１巷２０６弄３號二樓,1090217,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,710122,95.64,3,2,2,無,8150000,85215,,0,0
萬華區,房地(土地+建物),臺北市萬華區大理街160巷22弄12號2樓,1090324,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,720115,110.44,3,2,1,無,10000000,90547,,0,0
士林區,房地(土地+建物),臺北市士林區明溪街３５巷２號二樓,1090326,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,650103,103.75,4,2,2,無,12500000,120482,,0,0
士林區,房地(土地+建物),臺北市士林區通河街３２５巷３６之２號,1090327,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,591210,29.48,1,1,1,有,4200000,142469,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路二段１７９巷４８弄２１號２樓,1090228,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,720314,129.79,4,2,2,有,18390000,141690,,0,0
大安區,房地(土地+建物),臺北市大安區臨江街４０巷６５號２樓,1090325,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,740603,63.55,2,2,1,無,12500000,196696,,0,0
大同區,房地(土地+建物),臺北市大同區重慶北路三段３２２巷７號２樓,1090315,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,680328,76.3,3,2,1,無,9800000,128440,,0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路二段３０１巷７弄４號二樓,1090310,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,720315,104.73,3,2,1,無,14800000,141316,,0,0
信義區,房地(土地+建物),臺北市信義區林口街24巷4之1號二樓,1090312,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,660106,77.57,3,2,1,無,15580000,200851,,0,0
南港區,房地(土地+建物),臺北市南港區舊莊街一段２５０號二樓,1090112,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,122.75,4,2,2,無,10300000,83910,,0,0
內湖區,房地(土地+建物),臺北市內湖區康樂街72巷17弄102號二樓,1090325,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,730917,60.88,4,2,2,無,6000000,98555,,0,0
內湖區,房地(土地+建物),臺北市內湖區文湖街２１巷１００弄１之２號２樓,1090316,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,711217,95.54,4,2,1,無,11000000,115135,,0,0
北投區,房地(土地+建物),臺北市北投區泉源路４１巷３９號２樓,1090312,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,740322,107.52,3,2,2,無,8380000,77939,,0,0
大同區,房地(土地+建物),臺北市大同區敦煌路６６號２樓,1090323,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,640919,80.39,4,2,1,無,11000000,136833,,0,0
中山區,房地(土地+建物),臺北市中山區天祥路８６巷１２號二樓,1090407,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,580618,41.17,2,1,1,無,4500000,109303,,0,0
內湖區,房地(土地+建物),臺北市內湖區康寧路一段２１４巷７之１號二樓,1090212,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,750319,78.08,2,2,2,無,13000000,166496,,0,0
中山區,房地(土地+建物),臺北市中山區大直街８７號二樓,1090408,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,670111,107.23,3,2,2,無,20000000,186515,,0,0
