district,target,addr,date,target_number,floor,total_floor,building_state,main_use,complete_years,building_size,pattern_room,pattern_hall,pattern_health,manages,total_price,unit_price,parking_type,parking_size,parking_price
萬華區,房地(土地+建物)+車位,西園路二段３２２號九樓之１,1090928,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,1041002,122.55,2,1,1,有,16380000,133649,坡道平面,0,0
大安區,房地(土地+建物)+車位,復興南路二段５５號九樓,1061205,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,1090803,91.46,1,1,1,有,26680000,291712,坡道機械,0,2400000
南港區,房地(土地+建物)+車位,興中路５６巷１１號九樓,1091026,土地1建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,831216,173.18,2,2,2,有,25000000,144358,坡道平面,38.17,0
北投區,房地(土地+建物)+車位,三合街一段３８號九樓之２,1090930,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,1061222,153.25,2,1,1,有,27280000,228985,坡道平面,45.47,2600000
大安區,房地(土地+建物)+車位,信義路二段１２號九樓之５,1091001,土地2建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,970908,56.86,1,1,1,有,19000000,334154,塔式車位,3.52,0
文山區,房地(土地+建物)+車位,萬美街二段５９號九樓,1091013,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,840830,162.07,3,2,2,有,14500000,89468,坡道機械,0,800000
萬華區,房地(土地+建物)+車位,艋舺大道２７５巷２６號九樓,1091002,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,1080416,109.12,2,1,1,有,17000000,155792,坡道平面,34.73,0
萬華區,房地(土地+建物)+車位,內江街５７號九樓,1090711,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,1060104,223.98,3,2,1,有,38700000,215898,坡道平面,60.94,3500000
北投區,房地(土地+建物)+車位,三合街一段１１７巷８０號九樓,1091008,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,1090504,130.26,2,2,1,無,21360000,206612,坡道平面,40.43,2800000
士林區,房地(土地+建物)+車位,環河北路三段１１９號九樓,1090821,土地2建物2車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,930518,133.03,3,0,1,有,16200000,121777,坡道機械,19.55,0
內湖區,房地(土地+建物)+車位,新富街１３９號九樓,1091002,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,1020808,218.9,2,2,2,有,40000000,182732,坡道平面,0,2500000
南港區,房地(土地+建物)+車位,經貿二路２３５巷３３號九樓,1091010,土地1建物1車位2,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,1031204,301.8,4,2,2,有,71880000,238171,坡道平面,0,0
南港區,房地(土地+建物)+車位,園區街４６號九樓,1091011,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,1000414,172.71,3,2,2,有,34880000,201957,坡道平面,33.87,0
中正區,房地(土地+建物)+車位,羅斯福路一段７５號九樓,1090902,土地2建物2車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,980406,215.28,3,2,2,有,65000000,301932,塔式車位,0,3600000
南港區,房地(土地+建物)+車位,經貿二路１５７巷５８號九樓,1091011,土地1建物1車位2,九層,九層,華廈(10層含以下有電梯),住家用,970612,311.98,2,2,2,有,58000000,185909,坡道平面,77.82,0
大同區,房地(土地+建物)+車位,延平北路三段５號九樓之２,1090924,土地3建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,1080625,179.13,3,2,2,有,34500000,192598,坡道平面,39.35,0
南港區,房地(土地+建物)+車位,園區街４６號九樓之３,1090909,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,1000414,113.14,2,1,1,有,20000000,176772,坡道平面,33.87,0
南港區,房地(土地+建物)+車位,經貿二路１５７巷３６弄５８號九樓,1091019,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,1030129,103.23,2,2,1,有,24000000,257897,塔式車位,18.7,2200000
大同區,房地(土地+建物)+車位,環河北路二段２８７號九樓之５,1090913,土地2建物1車位2,九層,十三層,住宅大樓(11層含以上有電梯),住家用,960606,143.47,2,2,2,有,18800000,147333,坡道機械,30.8,2200000
北投區,房地(土地+建物)+車位,三合街一段３８號九樓,1090827,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,1061222,185.21,3,2,2,有,32400000,211822,坡道平面,45.47,2800000
中正區,房地(土地+建物)+車位,仁愛路二段８巷８號九樓,1090922,土地2建物1車位5,九層,十四層,住宅大樓(11層含以上有電梯),住家用,1060411,673.11,0,0,0,有,181000000,338689,坡道平面,177.08,13000000
中山區,房地(土地+建物)+車位,五常街１１巷５號九樓,1091111,土地2建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,1080918,155.46,0,0,0,有,35300000,282746,坡道平面,38.04,2100000
中山區,房地(土地+建物)+車位,北安路６５７號九樓之２,1091024,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,870605,99.92,0,0,0,有,17550000,175641,坡道平面,0,0
士林區,房地(土地+建物)+車位,重慶北路四段２０８號九樓,1091020,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),住家用,1020711,266.84,4,2,2,有,42300000,183993,坡道平面,69.56,6000000
大同區,房地(土地+建物)+車位,民權西路２３７之１號九樓之２,1090829,土地3建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,1080625,129.46,2,2,1,有,23600000,182296,坡道平面,39.35,0
萬華區,房地(土地+建物)+車位,環河南路二段２３號九樓,1060920,土地2建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,1090807,110.42,2,2,1,無,17250000,170756,坡道機械,19.94,1800000
萬華區,房地(土地+建物)+車位,德昌街１３３號九樓之１,1090926,土地1建物1車位2,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,1000131,327.42,3,2,3,有,47600000,145379,坡道平面,76.74,0
萬華區,房地(土地+建物)+車位,環河南路二段２９號九樓,1090917,土地2建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,1090807,109.66,2,2,1,無,17000000,174432,坡道機械,19.94,1350000
中山區,房地(土地+建物)+車位,林森北路４８３號九樓之５,1091022,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,920122,62.94,1,1,1,有,10000000,213160,坡道機械,19.78,800000
大安區,房地(土地+建物)+車位,金山南路二段１８８號九樓之１,1091031,土地4建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,1080910,176.17,3,2,2,有,51500000,371702,坡道平面,45.42,2900000
北投區,房地(土地+建物)+車位,光明路１６８號九樓之２,1091015,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,990126,87.11,2,1,1,有,14050000,161290,升降機械,15.72,0
北投區,房地(土地+建物)+車位,泉源路３４號九樓之１,1091016,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,870105,89.65,1,2,1,有,8000000,89236,升降平面,0,0
萬華區,房地(土地+建物)+車位,西園路一段１１５號九樓,1091031,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,1080528,229.35,4,2,2,有,34700000,173342,坡道平面,43.59,2500000
中山區,房地(土地+建物)+車位,五常街１１巷３號九樓之２,1091120,土地2建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,1080918,102.6,0,0,0,有,18580000,252169,坡道平面,38.04,2300000
南港區,房地(土地+建物)+車位,經園街６６號九樓之３,1091102,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,970304,115.94,2,2,1,有,22000000,189753,坡道平面,0,0
大安區,房地(土地+建物)+車位,市民大道三段１８２號九樓,1091201,土地2建物1車位2,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,1050111,321.68,4,2,3,有,95110000,295667,坡道平面,49.6,0
士林區,房地(土地+建物)+車位,中山北路七段８１巷９之１號九樓,1091030,土地1建物1車位3,九層,十九層,住宅大樓(11層含以上有電梯),住家用,811124,327.28,4,2,2,有,59900000,183024,坡道平面,0,0
北投區,房地(土地+建物)+車位,泉源路５０號九樓之２,1091110,土地1建物1車位2,九層,十二層,住宅大樓(11層含以上有電梯),住家用,890615,242.45,3,2,2,有,24080000,99319,坡道平面,82.38,0
文山區,房地(土地+建物)+車位,政大二街２１５巷１３號九樓,1091031,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,861126,157.63,3,2,2,有,16000000,101504,坡道平面,0,2000000
內湖區,房地(土地+建物),民權東路六段２８０巷１５５弄２１３號九樓之５,1091009,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,860710,42.09,1,1,1,有,8300000,197196,,0,0
大安區,房地(土地+建物),敦化南路一段２００號九樓之１,1090906,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,620523,192.29,4,3,3,有,58880000,306204,,0,0
大安區,房地(土地+建物),忠孝東路四段１７７號九樓之５,1090903,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,,130.64,4,2,2,有,33000000,252603,,0,0
文山區,房地(土地+建物)+車位,車前路２１號二十一樓,1090823,土地1建物1車位2,二十一層,三十三層,住宅大樓(11層含以上有電梯),住家用,1040427,318.77,0,0,0,有,59400000,186341,坡道平面,0,0
文山區,房地(土地+建物)+車位,車前路１７號二十一樓,1090823,土地1建物1車位2,二十一層,三十三層,住宅大樓(11層含以上有電梯),住家用,1040427,272.76,0,0,0,有,48240000,176859,坡道平面,0,0
大安區,房地(土地+建物)+車位,羅斯福路三段５３號二十一樓,1091008,土地2建物1車位2,二十一層,二十五層,住宅大樓(11層含以上有電梯),住家用,1050721,235.36,4,2,2,有,70588999,299919,坡道平面,0,0
大安區,房地(土地+建物)+車位,市民大道三段１８０號二十一樓之１,1090825,土地2建物1車位3,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,1050111,399.15,3,2,3,有,143400000,412625,坡道平面,74.4,9400000
大安區,房地(土地+建物)+車位,羅斯福路三段４９號二十一樓,1091110,土地2建物1車位2,二十一層,二十五層,住宅大樓(11層含以上有電梯),住家用,1050721,235.36,4,2,2,有,70408888,299154,坡道平面,52.86,0
北投區,房地(土地+建物),光明路２２號二十七樓之３,1090811,土地2建物1車位0,二十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,961119,130.78,3,2,2,有,29180000,223123,,0,0
大安區,房地(土地+建物)+車位,和平東路一段１０１號二十七樓,1090803,土地1建物1車位2,二十七層,三十八層,住宅大樓(11層含以上有電梯),住家用,1031224,455.56,1,2,3,有,216500000,513763,坡道平面,53.04,9700000
內湖區,房地(土地+建物)+車位,成功路四段１８０號二十七樓之１,1090917,土地1建物1車位2,二十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,1070223,266.67,0,0,0,有,66000000,291409,坡道平面,58.2,5250000
北投區,房地(土地+建物)+車位,光明路２６號二十七樓,1090917,土地2建物1車位1,二十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,961119,219.81,4,2,2,有,42670000,208167,坡道平面,26.84,2500000
內湖區,房地(土地+建物)+車位,成功路四段１７８號二十七樓之１,1090715,土地1建物1車位1,二十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,1070223,237.3,0,0,0,有,62580000,287368,坡道平面,29.1,2750000
內湖區,房地(土地+建物)+車位,成功路四段１７８號二十七樓之２,1091028,土地1建物1車位2,二十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,1070223,266.67,0,0,0,有,65680000,289874,坡道平面,58.2,5250000
文山區,房地(土地+建物),景興路１８８號二十二樓之４,1090714,土地1建物1車位0,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,850104,95.97,2,1,1,有,11580000,120675,,0,0
南港區,房地(土地+建物)+車位,興中路２８巷８號二十二樓,1090830,土地1建物1車位1,二十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,1011001,183.95,3,2,2,有,36050000,195977,坡道平面,36.33,0
南港區,房地(土地+建物)+車位,重陽路４８５號二十二樓,1090804,土地1建物1車位3,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,1030618,532.71,4,3,4,有,105000000,197105,坡道平面,141.48,0
萬華區,房地(土地+建物)+車位,桂林路１０９號二十二樓之１,1090812,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,1081008,119.99,2,2,1,有,20500000,199628,坡道平面,34.08,3350000
內湖區,房地(土地+建物)+車位,內湖路二段１０３巷１８號二十二樓,1090813,土地1建物1車位3,二十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,1070619,556.83,0,0,0,有,195880000,426085,坡道平面,119.64,9600000
大安區,房地(土地+建物)+車位,市民大道三段１８０號二十二樓,1090824,土地2建物1車位2,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,1050111,374.35,0,0,0,有,128780000,378075,坡道平面,49.6,6000000
大安區,房地(土地+建物)+車位,安和路二段９２號二十二樓之３,1090623,土地2建物1車位2,二十三層,二十五層,住宅大樓(11層含以上有電梯),住家用,780810,416.71,4,3,4,有,110380000,264878,坡道平面,0,0
內湖區,房地(土地+建物)+車位,內湖路一段４１１巷６８號二十八樓,1091012,土地2建物1車位6,二十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,1051026,682.88,0,0,0,有,229580000,399275,坡道平面,152.97,18000000
北投區,房地(土地+建物)+車位,光明路２６號二十八樓之１,1090917,土地2建物1車位5,二十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,961119,581.83,2,2,3,有,108850000,207196,坡道平面,109.09,10900000
北投區,房地(土地+建物)+車位,光明路２６號二十八樓,1090917,土地2建物1車位5,二十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,961119,553.47,1,2,3,有,100180000,208702,坡道平面,127.36,11250000
萬華區,房地(土地+建物),康定路１０５號二十三樓之１１,1090729,土地1建物1車位0,二十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,1050331,52.1,1,1,1,有,9780000,187680,,0,0
南港區,房地(土地+建物)+車位,興中路２８巷１２號二十三樓,1090720,土地1建物1車位1,二十三層,二十五層,住宅大樓(11層含以上有電梯),住家用,1011001,114.58,1,2,1,有,21200000,242812,坡道平面,36.33,2200000
大安區,房地(土地+建物)+車位,羅斯福路三段５３號二十三樓,1091005,土地2建物1車位2,二十三層,二十五層,住宅大樓(11層含以上有電梯),住家用,1050721,252.98,4,2,2,有,73068000,288829,坡道平面,0,0
北投區,房地(土地+建物)+車位,光明路２０５號二十三樓,1090711,土地2建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,1060731,271.72,0,0,0,有,49500000,182173,坡道平面,0,0
大安區,房地(土地+建物)+車位,市民大道三段１８０號二十三樓之１,1091012,土地2建物1車位4,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,1050111,423.95,0,0,0,有,152680000,429500,坡道平面,99.2,13200000
內湖區,房地(土地+建物)+車位,內湖路二段１０３巷１８號二十三樓,1091022,土地1建物1車位3,二十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,1070619,556.83,0,0,0,有,193850000,423500,坡道平面,119.64,8700000
大安區,房地(土地+建物),敦化南路二段１０６號二十五樓,1090713,土地1建物1車位0,二十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,741204,144.9,3,2,2,有,51000000,351967,,0,0
大安區,房地(土地+建物),羅斯福路二段９１號二十五樓之２,1091104,土地8建物1車位0,二十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,790927,150.15,0,0,0,有,30000000,199800,,0,0
南港區,房地(土地+建物),興中路２８巷１２號二十五樓,1091104,土地1建物1車位0,二十五層,二十五層,住宅大樓(11層含以上有電梯),住家用,1011001,78.25,2,1,1,有,21300000,272204,,0,0
中山區,房地(土地+建物)+車位,植福路２８６巷３２號二十五樓,1090910,土地1建物1車位3,二十五層,四十二層,住宅大樓(11層含以上有電梯),住家用,1031229,593.98,0,0,0,有,300000000,601524,坡道平面,113.7,11100000
中山區,房地(土地+建物)+車位,植福路２８６巷３０號二十五樓,1090512,土地1建物1車位2,二十五層,四十二層,住宅大樓(11層含以上有電梯),住家用,1031229,433.56,0,0,0,有,229500000,529338,坡道平面,75.8,0
萬華區,房地(土地+建物)+車位,康定路１０３號二十五樓之２,1090823,土地1建物1車位1,二十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,1050331,112.83,2,2,1,有,18120000,160596,坡道平面,33.7,0
大安區,房地(土地+建物)+車位,和平東路一段１０１號二十六樓,1090305,土地1建物1車位3,二十六層,三十八層,住宅大樓(11層含以上有電梯),住家用,1031224,596.2,1,2,5,有,273000000,515152,坡道平面,83.73,9000000
士林區,房地(土地+建物)+車位,天母東路８號二十六樓之１,1090830,土地2建物1車位3,二十六層,三十八層,住宅大樓(11層含以上有電梯),住家用,1050920,664.71,0,0,0,有,277050000,453790,坡道平面,74.68,9300000
內湖區,房地(土地+建物)+車位,成功路四段１８０號二十四樓之１,1090813,土地1建物1車位2,二十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,1070223,267.73,0,0,0,有,62000000,276333,坡道平面,58.2,4100000
文山區,房地(土地+建物)+車位,保儀路６２之２號二十四樓,1090720,土地1建物1車位2,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,1030613,408.08,0,0,0,有,71000000,197489,坡道平面,68.82,4000000
大安區,房地(土地+建物)+車位,羅斯福路三段５３號二十四樓,1090917,土地2建物1車位2,二十四層,二十五層,住宅大樓(11層含以上有電梯),住家用,1050721,253.08,4,2,2,有,73888889,371790,坡道平面,70.48,6000000
萬華區,房地(土地+建物)+車位,環河南路二段１９號二十四樓,1060706,土地2建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,1090807,130.21,2,2,1,無,19500000,191499,坡道平面,39.88,2200000
北投區,房地(土地+建物)+車位,光明路２０５號二十四樓,1091005,土地2建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,1060731,227.65,0,0,0,有,42550000,219488,坡道平面,45.18,2500000
大安區,房地(土地+建物)+車位,辛亥路二段１５９號二十四樓,1090924,土地3建物1車位1,二十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,720125,220.02,5,2,2,有,48180000,218980,坡道平面,0,2500000
北投區,房地(土地+建物)+車位,光明路２０３號二十四樓,1091107,土地2建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,1060731,193.14,0,0,0,有,35950000,226075,坡道平面,45.18,2500000
信義區,房地(土地+建物)+車位,信義路五段１５０巷１０號二十四樓之１,1090715,土地1建物1車位1,二十四層,三十層,住宅大樓(11層含以上有電梯),住家用,861024,186.16,1,1,1,有,41000000,220229,坡道平面,0,0
信義區,房地(土地+建物)+車位,信義路五段１５０巷１０號二十四樓,1090715,土地1建物1車位1,二十四層,三十層,住宅大樓(11層含以上有電梯),住家用,861024,189.17,1,2,2,有,41000000,216736,坡道平面,0,0
松山區,房地(土地+建物),民生東路五段１９８號二十樓之６,1091031,土地1建物1車位0,二十層,二十層,住宅大樓(11層含以上有電梯),住家用,780629,37.81,1,1,1,有,8200000,216874,,0,0
萬華區,房地(土地+建物)+車位,桂林路１０９號二十樓,1090817,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,1081008,75.59,2,1,1,有,13000000,193198,坡道機械,12.96,900000
信義區,房地(土地+建物)+車位,松勇路６９巷２號二十樓,1090224,土地2建物1車位2,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,1010528,477.37,4,2,2,有,233017000,488127,坡道平面,0,0
內湖區,房地(土地+建物)+車位,內湖路二段１０３巷１８號二十樓,1080722,土地1建物1車位3,二十層,二十六層,住宅大樓(11層含以上有電梯),住家用,1070619,556.83,0,0,0,有,195000000,426131,坡道平面,119.64,8700000
松山區,房地(土地+建物),八德路三段１５５巷２６弄１６號二樓,1090724,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,710313,121.07,3,2,2,無,23100000,190799,,0,0
信義區,房地(土地+建物),和平東路三段３２３號二樓之１,1090721,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,800305,97.84,2,2,1,有,19360000,197874,,0,0
北投區,房地(土地+建物),東華街一段２６號二樓,1090728,土地2建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,610617,59.68,2,1,1,無,8660000,145107,,0,0
南港區,房地(土地+建物),成福路２６６號二樓,1090802,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,740104,97.14,3,2,2,無,12050000,124048,,0,0
松山區,房地(土地+建物),八德路三段１２巷１７弄１５號二樓,1090807,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,94.31,2,2,2,無,16000000,169653,,0,0
士林區,房地(土地+建物),承德路四段３３３號二樓,1090817,土地2建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,740723,144.52,5,0,5,有,19150000,132508,,0,0
內湖區,房地(土地+建物),陽光街１６１巷１２之２９號二樓,1090516,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,1080716,42.33,1,1,1,有,8660000,204583,,0,0
內湖區,房地(土地+建物),陽光街１６１巷１２之４１號二樓,1090721,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,1080716,44.73,1,1,1,有,10380000,232059,,0,0
中山區,房地(土地+建物),吉林路２５８號二樓之１,1090811,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,1030616,83.48,2,2,1,有,19200000,229995,,0,0
士林區,房地(土地+建物),中山北路七段４３巷２號二樓,1090726,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,670613,88.27,3,2,2,無,17180000,194630,,0,0
北投區,房地(土地+建物),泉源路３６之２２號二樓之６,1090810,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,780921,60.82,1,0,1,有,5520000,90775,,0,0
北投區,房地(土地+建物),行義路１４０巷２９號二樓,1090728,土地4建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,860603,140.09,3,2,2,有,16380000,116925,,0,0
中山區,房地(土地+建物),遼寧街７６巷１１號二樓,1090813,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,960516,35.96,1,1,1,無,9650000,268354,,0,0
內湖區,房地(土地+建物),康寧路三段１８９巷７３弄５號二樓,1090711,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,740103,113.43,3,2,2,無,16380000,144406,,0,0
內湖區,房地(土地+建物),文德路２１３號二樓,1090810,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,730602,108.46,3,2,2,有,15500000,142910,,0,0
中山區,房地(土地+建物),大直街６７巷１７號二樓,1090718,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,651128,68.94,3,2,1,無,13800000,200174,,0,0
中山區,房地(土地+建物),中山北路二段８５巷１號二樓之２,1090827,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,1081125,53.61,1,1,1,有,14450000,269539,,0,0
內湖區,房地(土地+建物),東湖路７６巷３號二樓,1090705,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,700825,121.4,3,2,2,無,17200000,141680,,0,0
內湖區,房地(土地+建物),星雲街１５巷１８弄２１號二樓,1090813,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,720410,102.45,3,2,2,無,15100000,147389,,0,0
中山區,房地(土地+建物),農安街１２５巷３６號二樓,1090817,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,1070517,74.6,1,1,1,有,15590000,208981,,0,0
信義區,房地(土地+建物),忠孝東路五段３７２巷２７弄４號二樓,1090730,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,,109.92,3,2,2,有,21000000,191048,,0,0
士林區,房地(土地+建物),中山北路七段１９之２號二樓,1090814,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,770314,146.31,3,2,2,有,28000000,191374,,0,0
中山區,房地(土地+建物),民族東路５１２巷１３弄１７號二樓,1090810,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,700119,109.68,3,2,2,無,18600000,169584,,0,0
士林區,房地(土地+建物),士東路２６６巷３弄２號二樓,1090821,土地5建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,690429,129.53,3,2,2,無,12500000,96503,,0,0
士林區,房地(土地+建物),華岡路５１之１號二樓,1090823,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,680125,100.49,6,1,3,無,10680000,106279,,0,0
松山區,房地(土地+建物),撫遠街３７６巷８之１號二樓,1090827,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,630717,90.26,3,2,2,無,13850000,153446,,0,0
內湖區,房地(土地+建物),民權東路六段９０巷６弄１號二樓,1090812,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,691114,104.11,5,0,5,無,14600000,140236,,0,0
士林區,房地(土地+建物),士東路３２０巷４號二樓,1090823,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,940721,116.94,3,2,2,有,21380000,182829,,0,0
士林區,房地(土地+建物),後港街２０巷５號二樓,1090607,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,690805,83.51,2,2,1,無,12000000,143695,,0,0
士林區,房地(土地+建物),中山北路六段７５４巷５之１號二樓,1090713,土地2建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,720704,145.82,4,2,2,無,24560000,168427,,0,0
信義區,房地(土地+建物),松德路２５巷２２號二樓,1090824,土地2建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,740620,157.43,3,2,2,有,30000000,190549,,0,0
文山區,房地(土地+建物),興隆路三段２０７巷１８弄８號二樓,1090808,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,730830,101.09,3,2,2,有,8500000,84083,,0,0
中正區,房地(土地+建物),寧波東街９巷９號二樓之２,1090822,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,881028,33.45,1,0,1,有,11180000,334230,,0,0
內湖區,房地(土地+建物),星雲街１５巷１８弄８之１號二樓,1090620,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,730124,95.41,3,2,2,無,12500000,131014,,0,0
南港區,房地(土地+建物),成福路２６０號二樓,1090714,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,740104,94.24,3,2,1,無,11300000,119907,,0,0
士林區,房地(土地+建物),前街４７號二樓,1090802,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,570710,76.73,3,2,1,無,12380000,161345,,0,0
中正區,房地(土地+建物),南昌路一段１０８巷１１號二樓,1090728,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,891121,36.58,0,0,0,有,11000000,300711,,0,0
萬華區,房地(土地+建物),長泰街１３９巷１９號二樓,1090821,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,690526,101.57,3,2,2,有,12000000,118145,,0,0
北投區,房地(土地+建物),吉利街３２６巷３弄４號二樓,1090808,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,590130,61.53,4,1,2,無,9400000,152771,,0,0
北投區,房地(土地+建物),新民路１巷８號二樓之７,1090821,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,690805,50.05,1,1,1,有,3900000,77922,,0,0
松山區,房地(土地+建物),光復南路３２巷３４號二樓之２,1090717,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,960801,89.82,2,2,2,有,26500000,295035,,0,0
南港區,房地(土地+建物),玉成街６６之９號二樓,1090801,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,860825,54.67,2,1,1,有,12280000,224620,,0,0
